"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","grouptype","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"95341","1.0","943","[""NURS""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95342","1.0","27772","[""WRIT""]","0","""0/999""","[""WRI""]","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95343","1.0","314","[""EDUC""]","0","""0/999""","","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95344","1.0","625","[""HIST""]","0","""0/999""","","","","[""Robert Entenmann""]","""0/999""","200","","999","""IS/""","298","false","""A""","2","""0/999""","""0/999""","""O""","20142","","""Independent Study""","""Research""","2014"
"95363","1.0","765","[""MATH""]","15","""0/0""","[""ORC""]","","","[""Rebecca M. Vandiver"", ""Steven McKelvey""]","""5/999""","300","[""RNS 316"", ""RNS 316"", ""RNS 316""]","15","""Mathematics Practicum""","390","false","","2","""10/999""","""0/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 1040-1240PM"", ""M-F 0100-0500PM""]","","""Research""","2014"
"95365","1.0","27680","[""PSYCH""]","29","""22/20""","","","","[""Carlo O. Veltri""]","""0/0""","200","[""RNS 290"", ""RNS 290""]","30","""Menacing Minds""","221","false","","2","""0/0""","""7/999""","""C""","20142","[""M-F 1040-1240PM"", ""MW 0100-0300PM""]","","""Research""","2014"
"95369","1.0","1086","[""PHYS""]","32","""0/0""","[""IST"", ""SED""]","1086","","[""Brian Borovsky""]","""13/999""","200","[""RNS 210""]","28","""Musical Acoustics""","252","false","","2","""6/999""","""13/999""","""C""","20142","[""M-F 1040-1210PM""]","","""Research""","2014"
"95370","0.0","1087","[""PHYS""]","32","""0/0""","","1086","","[""Brian Borovsky""]","""13/999""","200","[""RNS 292""]","28","""Musical Acoustics Lab""","252","false","","2","""6/999""","""13/999""","""C""","20142","[""M-F 0100-0330PM""]","","""Lab""","2014"
"95372","1.0","781","[""MGMT""]","23","""0/0""","[""ORC""]","","","[""Sian E. Muir""]","""13/999""","200","[""HH 307""]","25","""New Venture Formulat""","257","false","","2","""8/999""","""2/999""","""C""","20142","[""M-F 1040-1240PM""]","""Entrepreneurship and New Venture Formulation""","""Research""","2014"
"95375","0.0","1322","[""INTD""]","0","""0/999""","","","","[""Staff""]","""0/999""","100","","999","""No Interim""","100","false","","2","""0/999""","""0/999""","""O""","20142","","","""Research""","2014"
"95387","1.0","21801","[""MATH""]","21","""0/999""","","","","[""Bruce Hanson""]","""4/999""","200","","24","""Number Theory - Budapest""","239","false","","2","""0/999""","""17/999""","""C""","20142","","","""Research""","2014"
"95392","1.0","805","[""MUSIC""]","30","""6/999""","[""ALS-A"", ""ORC""]","","","[""David Carter""]","""10/999""","100","[""CHM 239"", ""CHM 239""]","35","""Orchestral Music""","132","false","","2","""3/999""","""11/999""","""C""","20142","[""M-Th 1040-1200PM"", ""MTTh 0100-0200PM""]","","""Research""","2014"
"95393","1.0","215","[""CHEM""]","6","""0/999""","","215","","[""Daniel A. Everson""]","""2/999""","300","[""RNS 435""]","12","""Organic Analys/Theory""","380","false","","2","""3/999""","""1/999""","""O""","20142","[""M-F 0800-1000""]","""Organic Analysis and Theory""","""Research""","2014"
"95394","0.0","216","[""CHEM""]","6","""0/999""","","215","","[""Daniel A. Everson""]","""2/999""","300","","12","""Organic Analys/Theory Lab""","380","false","","2","""3/999""","""1/999""","""O""","20142","","","""Lab""","2014"
"95395","1.0","198","[""CHEM""]","18","""0/999""","[""WRI""]","","","[""Gary Miessler""]","""7/999""","200","[""RNS 435""]","18","""Organometallic Chem""","252","false","","2","""1/999""","""10/999""","""C""","20142","[""M-F 0100-0300PM""]","""Organometallic Chemistry""","""Research""","2014"
"95396","1.0","771","[""MGMT""]","64","""0/0""","","","","[""Richard M. Hirsch""]","""15/999""","200","[""RNS 210""]","60","""Personal Finance""","231","false","","2","""29/999""","""20/999""","""C""","20142","[""M-F 0100-0300PM""]","","""Research""","2014"
"95397","1.0","148","[""BIO""]","18","""0/999""","","","","[""James Demas""]","""12/999""","200","","18","""Peruvian Medical Exp""","284","false","","2","""6/999""","""0/999""","""C""","20142","","""Peruvian Medical Experience""","""Research""","2014"
"95400","1.0","1387","[""THEAT""]","11","""0/999""","","","","[""Gary C. Gisselman""]","""2/999""","200","[""TB Haugen"", ""TB Haugen"", ""TB Haugen""]","18","""Prod Theater: Advanced""","234","true","","2","""6/999""","""3/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Advanced""","""Research""","2014"
"95401","1.0","1380","[""THEAT""]","15","""5/999""","[""ALS-A""]","","","[""Todd F. Edwards""]","""3/999""","100","[""TB Kelsey"", ""TB Kelsey"", ""TB Kelsey""]","18","""Prod Theater: Intro""","133","true","","2","""3/999""","""4/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Introductory""","""Research""","2014"
"95402","1.0","24283","[""PSCI""]","28","""7/15""","[""HBS"", ""MCD""]","","","[""Joshua Anderson""]","""10/4""","200","[""TOH 312""]","27","""Race and Politics""","244","false","","2","""8/4""","""3/4""","""C""","20142","[""M-F 1040-1240PM""]","""Race and American Politics""","""Research""","2014"
"95403","1.0","27679","[""PHIL""]","27","""0/0""","[""EIN""]","","","[""Kathryn R. Swanson""]","""11/999""","200","[""HH 403""]","25","""Race and Social Justice""","255","false","","2","""16/999""","""0/0""","""C""","20142","[""M-F 0800-1000""]","","""Research""","2014"
"95405","1.0","19436","[""ID""]","4","""0/999""","","","","[""Kevin M. Crisp""]","""2/999""","300","[""RNS 226"", ""RNS 226"", ""RNS 226""]","4","""Research: Mayo Scholars""","396","false","","2","""2/999""","""0/999""","""C""","20142","[""M-F 0800-1000"", ""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Directed Undergraduate Research: \""Topic Description\""""","""Research""","2014"
"95407","1.0","532","[""GCON""]","21","""21/999""","[""BTS-B"", ""WRI""]","","","[""Patricia Beckman""]","""0/999""","100","[""RML 420""]","19","""Romans & Christians""","115","false","""A""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95408","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","","[""Christopher M. Brunelle""]","""0/999""","100","[""RML 525""]","22","""Romans & Christians""","115","false","""B""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95409","1.0","532","[""GCON""]","17","""17/999""","[""BTS-B"", ""WRI""]","","","[""Anthony J. Rudd""]","""0/999""","100","[""RML 515""]","19","""Romans & Christians""","115","false","""C""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95410","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","","[""Steven C. Hahn""]","""0/999""","100","[""OM 210""]","22","""Romans & Christians""","115","false","""D""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95411","1.0","532","[""GCON""]","21","""21/999""","[""BTS-B"", ""WRI""]","","","[""Mary E. Trull""]","""0/999""","100","[""OM 110""]","19","""Romans & Christians""","115","false","""E""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95412","1.0","532","[""GCON""]","17","""17/999""","[""BTS-B"", ""WRI""]","","","[""Charles Wilson""]","""0/999""","100","[""OM 140""]","19","""Romans & Christians""","115","false","""F""","2","""0/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2014"
"95413","1.0","1225","[""REL""]","23","""0/0""","[""BTS-T""]","","","[""Eric Lund""]","""12/999""","200","","24","""Rome and Wittenberg""","262","false","","2","""0/999""","""11/999""","""C""","20142","","""Catholic Rome, Lutheran Wittenberg""","""Research""","2014"
"95428","1.0","482","[""FREN""]","12","""3/999""","[""FOL-F"", ""ORC""]","","","[""Amine R. Bekhechi""]","""3/999""","200","[""TOH 110""]","18","""Speaking of French""","250","false","","2","""2/999""","""4/999""","""O""","20142","[""M-F 1040-0330PM""]","""Speaking""","""Research""","2014"
"95430","1.0","17675","[""EDUC""]","16","""0/0""","","","","[""Jessica L. Tesdall""]","""7/999""","300","","25","""Teaching ESL K-12""","347","false","","2","""9/999""","""0/999""","""O""","20142","","""Teaching ESL, K-12""","""Research""","2014"
"95435","1.0","803","[""MUSIC""]","24","""6/6""","[""ALS-A""]","","","[""Linda Berger""]","""6/6""","100","[""CHM 222"", ""CHM 233""]","24","""The Music Spectrum""","130","false","","2","""6/6""","""6/6""","""C""","20142","[""M-F 1040-1130"", ""M-F 1140-1240PM""]","","""Research""","2014"
"95438","1.0","23949","[""HIST""]","15","""15/999""","[""HWC""]","","","[""Todd W. Nichol""]","""0/0""","100","[""HH 515""]","19","""Norweg-American History""","169","false","","2","""0/0""","""0/0""","""C""","20142","[""M-F 1040-1240PM""]","""From Fjord to Frontier: Norwegian-American History in Literature""","""Research""","2014"
"95439","1.0","705","[""ID""]","24","""0/999""","[""ALS-A""]","","","[""Karen Wilson""]","""13/999""","200","","24","""Theater in London""","258","false","","2","""11/999""","""0/999""","""C""","20142","","","""Research""","2014"
"95443","1.0","114","[""BIO""]","23","""6/6""","[""IST"", ""SED""]","114","","[""John Giannini""]","""6/6""","100","[""RNS 455""]","24","""Thinking & Doing Bio""","135","false","","2","""5/6""","""6/6""","""C""","20142","[""M-F 0900-1000""]","""Thinking and Doing Biology""","""Research""","2014"
"95444","0.0","115","[""BIO""]","23","""6/6""","","114","","[""John Giannini""]","""6/6""","100","[""RNS 150""]","24","""Thinking & Doing Bio Lab""","135","false","","2","""5/6""","""6/6""","""C""","20142","[""M-F 1040-0100PM""]","","""Lab""","2014"
"95445","1.0","172","[""BIO""]","10","""0/0""","","","","[""Laura Listenberger""]","""6/999""","300","[""RNS 124""]","16","""Top: Lipid Biochem""","391","false","""A""","2","""4/999""","""0/0""","""O""","20142","[""M-F 1040-1240PM""]","""Selected Topics""","""Topic""","2014"
"95449","1.0","436","[""ENGL""]","15","""0/0""","","","","[""Carol Holly""]","""3/999""","300","[""RML 520""]","13","""Top: Sex,Madness&Marriage""","340","false","","2","""12/999""","""0/0""","""C""","20142","[""M-F 1040-1240PM""]","""Advanced Studies in Literary Eras: American""","""Topic""","2014"
"95453","1.0","26499","[""ENGL""]","18","""0/0""","[""ALS-L"", ""WRI""]","","","[""Rebecca S. Richards""]","""5/5""","200","[""RML 525""]","15","""Topics: Gender and Lit""","264","false","","2","""9/5""","""4/5""","""C""","20142","[""M-F 0100-0300PM""]","""Topics in Gender and Literature""","""Topic""","2014"
"95454","1.0","254","[""ECON""]","0","""0/999""","[""HBS"", ""MCG""]","","","[""Xun Pomponio""]","""0/999""","100","[""HH 413""]","25","""Transition Economies""","111","false","","2","""0/999""","""0/999""","""X""","20142","[""M-F 0100-0300PM""]","""Gateways to Economics: Transition Economies""","""Research""","2014"
"95459","1.0","339","[""EDUC""]","26","""0/0""","[""MCD""]","","","[""Rosemary A. Pfarr-Baker""]","""18/999""","300","","32","""Urban Sem & Practicum""","379","true","","2","""8/999""","""0/999""","""C""","20142","","""Urban Education Practicum and Seminar""","""Research""","2014"
"95463","1.0","21601","[""SCICN""]","21","""1/999""","[""HWC"", ""IST"", ""SED""]","","","[""Eric Cole""]","""0/999""","200","[""RNS 240"", ""RNS 240""]","24","""Well-Ordered Universe""","215","false","","2","""0/999""","""20/999""","""C""","20142","[""M-F 1040-1210PM"", ""M-Th 0130-0430PM""]","""The Well-Ordered Universe: Patterns and Models in Science""","""Research""","2014"
"95465","1.0","24362","[""PHIL""]","20","""7/8""","[""SPM""]","","","[""Danny Munoz-Hutchinson""]","""4/4""","100","[""SAC Wr Rm""]","20","""Zen and Art of Judo""","127","false","","2","""3/2""","""6/6""","""C""","20142","[""M-F 1040-1240PM""]","""Zen and the Art of Judo""","""Research""","2014"
"96976","1.0","22791","[""ASIAN"", ""HIST""]","11","""1/999""","[""MCG""]","","","[""Robert Entenmann""]","""6/999""","200","","18","""Nat'l ID/Ethnicity/China""","262","false","","2","""2/999""","""2/999""","""C""","20142","","""National Identity and Ethnicity in China""","""Research""","2014"
"97014","1.0","19830","[""SOAN""]","18","""0/999""","[""MCG"", ""ORC""]","","","[""Ryan R. Sheppard""]","""10/999""","200","","24","""Thailand: Culture, Inst""","232","false","","2","""5/999""","""3/999""","""C""","20142","","""Thailand: Culture, Institutions, and Interactions""","""Research""","2014"
"97030","1.0","589","[""HIST""]","31","""2/999""","[""HWC""]","","","[""J. L. Carrington""]","""9/999""","200","[""HH 307""]","35","""Reformation Europe""","218","false","","2","""3/999""","""17/999""","""C""","20142","[""M-F 0100-0300PM""]","","""Research""","2014"
"97031","1.0","606","[""HIST""]","19","""4/999""","[""MCG""]","","","[""Jeane DeLaney""]","""8/999""","200","[""HH 403""]","23","""Revolutionary Cuba""","243","false","","2","""2/999""","""5/999""","""C""","20142","[""M-F 0100-0300PM""]","""20th-Century Cuba""","""Research""","2014"
"97032","1.0","26720","[""HIST""]","0","""0/999""","[""MCG"", ""ORC""]","","","[""Staff""]","""0/999""","200","","24","""Slavery in W Africa:Ghana""","256","false","","2","""0/999""","""0/999""","""X""","20142","","""Slavery in West Africa: Ghana""","""Research""","2014"
"97033","1.0","27931","[""HIST""]","0","""0/999""","[""HWC"", ""MCD""]","","","[""Michael Fitzgerald""]","""0/999""","200","","0","""Civil War to Civil Rights""","278","false","","2","""0/999""","""0/999""","""X""","20142","","""Civil War and Civil Rights in History and Memory""","""Research""","2014"
"97046","1.0","1303","[""ASIAN"", ""SOAN""]","20","""5/4""","[""HBS"", ""MCG""]","","","[""Thomas A. Williamson""]","""1/999""","200","[""HH 302""]","20","""Modern Southeast Asia""","239","false","","2","""8/999""","""6/999""","""C""","20142","[""M-F 1040-0100PM""]","","""Research""","2014"
"97164","1.0","19833","[""ART""]","16","""0/999""","[""ALS-A"", ""SPM""]","","","[""John Saurer""]","""7/999""","100","","16","""Draw from Nature/Bahamas""","106","false","","2","""5/999""","""4/999""","""C""","20142","","""Drawing from Nature in the Bahamas""","""Research""","2014"
"97165","1.0","54","[""ART""]","19","""0/999""","[""ALS-A""]","","","[""Nancy M. Thompson""]","""10/999""","200","","20","""Italian Art in Context""","255","false","","2","""3/999""","""6/999""","""C""","20142","","","""Research""","2014"
"97166","1.0","110","[""BIO""]","22","""5/6""","[""IST"", ""SED""]","110","","[""Steven Freedberg""]","""8/6""","100","[""RNS 190""]","24","""Genetics and Society""","127","false","","2","""4/6""","""5/6""","""C""","20142","[""M-Th 1040-1240PM""]","","""Research""","2014"
"97167","0.0","17249","[""BIO""]","22","""5/6""","","110","","[""Steven Freedberg""]","""8/6""","100","","24","""Genetics and Society Lab""","127","false","","2","""4/6""","""5/6""","""C""","20142","[""MTW 0100-0300PM""]","","""Lab""","2014"
"97168","1.0","25184","[""BIO""]","13","""6/999""","[""IST""]","","","[""Kyle A. Whittinghill""]","""0/999""","100","[""OM 020""]","21","""Water:Prec, Precar, &Prob""","128","false","","2","""0/999""","""7/999""","""O""","20142","[""MWTh 1040-1240PM"", ""T 0100-0300PM""]","""Water: Precious, Precarious, & Problematic""","""Research""","2014"
"97169","1.0","170","[""BIO""]","18","""0/0""","[""IST"", ""ORC""]","","","[""Anne Walter""]","""7/999""","300","[""RNS 206""]","16","""The Neuron""","385","false","","2","""11/999""","""0/0""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"97170","1.0","150","[""BIO""]","16","""0/999""","[""SPM""]","","","[""Jean C. Porterfield""]","""6/999""","200","","16","""Island Biology in Bahamas""","287","false","","2","""6/999""","""4/999""","""C""","20142","","""Island Biology in the Bahamas""","""Research""","2014"
"97171","1.0","20059","[""CHEM""]","10","""0/999""","[""IST"", ""SED""]","","","[""Douglas J. Beussman""]","""3/999""","300","[""RNS 435""]","18","""Bioanalytic Chemistry""","384","false","","2","""6/999""","""1/999""","""O""","20142","[""M-F 1040-1240PM""]","""Bioanalytical Chemistry""","""Research""","2014"
"97174","1.0","301","[""CSCI""]","19","""2/999""","","","","[""Richard Brown""]","""11/999""","300","[""RNS 203"", ""RNS 203""]","18","""Top: Parallel & Distribut""","300","false","","2","""4/999""","""2/999""","""C""","20142","[""M-F 0830-1000"", ""M-F 0100-0300PM""]","""Topics in Computer Science""","""Topic""","2014"
"97175","1.0","256","[""ECON""]","27","""25/999""","[""HBS"", ""HWC""]","","","[""Steve Soderlind""]","""1/0""","100","[""HH 413""]","25","""Capitalism""","113","false","","2","""1/0""","""0/0""","""C""","20142","[""M-F 1040-1240PM""]","""Gateways to Economics: Capitalism""","""Research""","2014"
"97176","1.0","308","[""EDUC""]","18","""5/999""","[""MCD""]","","","[""Maurella Cunningham""]","""1/0""","100","","20","""Urban Schools/Communities""","170","true","","2","""1/0""","""11/999""","""C""","20142","","""Urban Schools and Communities""","""Research""","2014"
"97178","1.0","384","[""ENGL""]","27","""18/18""","[""ALS-L"", ""ORC""]","","","[""Colin Wells""]","""5/2""","100","[""RML 515""]","22","""Intro to Poetry""","123","false","","2","""0/0""","""4/999""","""C""","20142","[""M-F 0100-0300PM""]","""Introduction to Poetry""","""Research""","2014"
"97179","1.0","26717","[""ENGL""]","24","""0/0""","[""ALS-L""]","","","[""Carlos Gallego""]","""12/999""","200","[""RML 421""]","25","""Lit and Modern Philosophy""","268","false","","2","""5/999""","""7/999""","""C""","20142","[""M-F 0100-0300PM""]","""Literature and Modern Philosophy""","""Research""","2014"
"97180","1.0","393","[""ENGL""]","18","""0/0""","[""ALS-L"", ""WRI""]","","","[""Diana Postlethwaite""]","""1/999""","200","[""RML 421""]","18","""Personal Essay""","288","false","","2","""15/999""","""2/999""","""C""","20142","[""M-F 1040-1240PM""]","""Reading and Writing the Personal Essay""","""Research""","2014"
"97181","1.0","18778","[""ENVST""]","17","""2/999""","","","","[""Thomas Jundt""]","""4/999""","200","[""TOH 212""]","24","""Top:Hist Energy U.S.&Wrld""","281","false","","2","""1/999""","""10/999""","""O""","20142","[""M-F 0100-0300PM""]","""Topics in Environmental Studies""","""Topic""","2014"
"97183","1.0","27054","[""GERM""]","0","""0/999""","[""ALS-A""]","","","[""Staff""]","""0/999""","200","[""TOH 314""]","0","""Top: Architecture/Bauhaus""","263","false","","2","""0/999""","""0/999""","""X""","20142","[""M-F 1040-1240PM""]","""Topics in German Arts""","""Topic""","2014"
"97185","1.0","21512","[""MATH""]","18","""0/999""","[""AQR"", ""MCG"", ""ORC""]","","","[""Richard Allen""]","""9/999""","200","","25","""Geometry/Art in Morocco""","218","false","","2","""6/999""","""3/999""","""C""","20142","","""Geometry and Decorative Art in Morocco""","""Research""","2014"
"97189","1.0","982","[""PHIL""]","25","""0/0""","[""EIN"", ""WRI""]","","","[""Michael Fuerstein""]","""6/999""","200","[""OM 310""]","19","""Environmental Ethics""","257","false","","2","""19/999""","""0/0""","""C""","20142","[""M-F 0100-0300PM""]","","""Research""","2014"
"97191","1.0","19743","[""PHIL""]","25","""0/0""","[""EIN""]","","","[""Jeanine Grenberg""]","""15/999""","200","[""HH 516""]","25","""Kant's Moral Theory""","260","false","","2","""9/999""","""1/0""","""C""","20142","[""M-F 1040-1240PM""]","""Kant's Moral Theory in Literature and Film""","""Research""","2014"
"97192","1.0","25198","[""PSCI""]","25","""8/15""","[""HBS""]","","","[""Christopher B. Chapp""]","""5/4""","200","[""HH 403""]","27","""Media and Politics""","211","false","","2","""7/4""","""5/4""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"97193","1.0","22793","[""PSCI""]","24","""0/999""","","","","[""Anthony Lott""]","""7/999""","200","","24","""World Courts in Europe""","234","false","","2","""10/999""","""7/999""","""C""","20142","","","""Research""","2014"
"97194","1.0","22443","[""PSYCH""]","36","""10/10""","[""IST"", ""MCD""]","","","[""Jeremy Loebach""]","""8/999""","200","[""RNS 410""]","30","""Psychology of Hearing""","222","false","","2","""14/999""","""4/999""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"97195","1.0","1174","[""PSYCH""]","20","""0/999""","[""HBS""]","","","[""McMillan Donna K.""]","""6/999""","200","","20","""Envtal Psych/Rocky Mtns""","227","false","","2","""6/999""","""8/999""","""C""","20142","","""Environmental Psychology at Rocky Mountain National Park""","""Research""","2014"
"97196","1.0","23946","[""PSYCH""]","21","""0/0""","[""WRI""]","","","[""Dana Gross""]","""6/999""","200","[""RNS 131"", ""RNS 131""]","20","""Community Applications""","224","false","","2","""13/999""","""2/999""","""C""","20142","[""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Community Applications of Psychology""","""Research""","2014"
"97197","1.0","1199","[""REL""]","33","""1/0""","[""BTS-T""]","","","[""L. DeAne Lagerquist""]","""0/999""","200","[""OM 030""]","35","""Lutheran Heritage""","213","false","","2","""0/999""","""32/999""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"97198","1.0","17832","[""REL""]","16","""0/0""","[""BTS-T""]","","","[""Peder J. Jothen""]","""3/999""","200","","24","""Living Faith-Holden Vlg""","243","false","","2","""2/999""","""11/999""","""C""","20142","","""Living Faith: Theology and Practice at Holden Village""","""Research""","2014"
"97199","1.0","1218","[""REL""]","30","""3/0""","[""HWC""]","","","[""Emily A. Filler""]","""8/999""","200","[""OM 030""]","24","""Judaism""","248","false","","2","""2/999""","""17/999""","""C""","20142","[""M-F 0800-1000""]","","""Research""","2014"
"97200","1.0","23234","[""REL""]","25","""0/0""","[""HWC""]","","","[""James Hanson""]","""13/999""","200","","24","""The Bible in Context""","271","false","","2","""6/999""","""6/999""","""C""","20142","","""Bible in Context: History/Geography/Culture in Israel & Palestine""","""Research""","2014"
"97203","1.0","1334","[""SPAN""]","18","""0/999""","[""ORC""]","","","[""Maggie Broner""]","""5/999""","200","","20","""Spain's Cult/Ling""","270","false","","2","""3/999""","""10/999""","""C""","20142","","""Spain's Cultural and Linguistic Legacy""","""Research""","2014"
"97204","1.0","25614","[""SWRK""]","24","""1/999""","[""MCG""]","","","[""Mary Carlsen""]","""12/999""","200","","22","""Social Realities S Africa""","280","false","","2","""8/999""","""3/999""","""C""","20142","","""Social Realities in South Africa""","""Research""","2014"
"97261","1.0","27929","[""ASIAN"", ""ENVST""]","20","""0/999""","[""MCG""]","","","[""Katherine S. Tegtmeyer Pak""]","""7/999""","200","","20","""Env Sustainability Japan""","277","false","","2","""6/999""","""7/999""","""C""","20142","","""Environmental Sustainability in Japan""","""Research""","2014"
"97271","1.0","27947","[""NORW""]","15","""4/5""","[""ALS-L""]","","","[""Dean Krouk""]","""2/999""","200","[""TOH 308""]","25","""Munch and Nordic Lit""","246","false","","2","""2/999""","""7/999""","""O""","20142","[""M-F 1040-1240PM""]","""Edvard Munch and Nordic Literature""","""Research""","2014"
"97351","1.0","823","[""MUSIC""]","22","""1/0""","[""ALS-A""]","","","[""Justin W. Merritt""]","""8/999""","200","[""CHM 222""]","20","""Music/Electronic Med""","225","false","","2","""7/999""","""6/999""","""C""","20142","[""M-F 0100-0300PM""]","""Music in the Electronic Medium""","""Research""","2014"
"97353","1.0","840","[""MUSIC""]","19","""10/999""","","","","[""James McKeel""]","""4/999""","200","[""CHM Urness"", ""CHM Urness""]","20","""Opera Workshop""","269","false","","2","""0/999""","""5/999""","""O""","20142","[""M-Th 1040-1230PM"", ""M-Th 0130-0300PM""]","","""Research""","2014"
"97442","1.0","21510","[""ENGL""]","27","""2/10""","[""ALS-L""]","","","[""Bjorn Nordfjord""]","""3/999""","200","[""TOH 214"", ""HH 501""]","30","""Top: Hardboil Fic & Film""","260","false","","2","""11/999""","""11/999""","""C""","20142","[""MWF 1040-1240PM"", ""TTh 1040-1240PM""]","""Topics in Cross-Disciplinary Literary Study""","""Topic""","2014"
"97443","1.0","1207","[""REL""]","34","""2/0""","[""BTS-T""]","","","[""David Kaden""]","""7/999""","200","[""OM 030""]","35","""St. Paul/Letter/Gospel""","223","false","","2","""2/999""","""23/999""","""C""","20142","[""M-F 0100-0300PM""]","""Paul: His Letters, His Gospel""","""Research""","2014"
"97529","1.0","27998","[""GERM""]","0","""0/999""","[""FOL-G""]","","","[""Staff""]","""0/999""","200","","10","""German in Vienna""","234","false","","2","""0/999""","""0/999""","""C""","20142","","","""Research""","2014"
"97530","1.0","27930","[""NURS""]","8","""0/999""","[""HBS""]","","","[""Mary Kuehn""]","""3/999""","100","","15","""Health/Social Inequality""","140","false","","2","""2/999""","""3/999""","""C""","20142","","""Health and Social Inequality: Rural and Urban Perspectives""","""Research""","2014"
"97546","1.0","172","[""BIO""]","7","""0/0""","","","","[""Michael Swift""]","""0/999""","300","[""RNS 206"", ""RNS 206""]","16","""Top: Zooplankton Ecology""","391","false","""B""","2","""7/999""","""0/999""","""O""","20142","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Selected Topics""","""Topic""","2014"
"97671","1.0","1213","[""REL""]","36","""4/0""","[""BTS-T""]","","","[""Jacob J. Erickson""]","""19/999""","200","[""OM 010""]","35","""Theology of Creation""","230","false","","2","""3/999""","""10/999""","""C""","20142","[""M-F 1040-1240PM""]","","""Research""","2014"
"97675","1.0","80","[""ASIAN""]","22","""14/999""","[""MCG""]","","","[""Rika Ito""]","""1/999""","100","[""TOH 316""]","25","""Japanese Lang/Society""","126","false","","2","""2/999""","""5/999""","""O""","20142","[""M-F 1040-1240PM""]","""Japanese Language in Society""","""Research""","2014"
"97701","1.0","27951","[""ART""]","17","""3/999""","","","","[""Julie Boehmer""]","""3/999""","200","[""DC 116"", ""DC 116"", ""DC 116""]","15","""Graphic Design""","236","false","","2","""11/999""","""0/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","","""Research""","2014"
"97704","1.0","35","[""ART""]","15","""4/999""","","","","[""Irve Dell""]","""4/999""","200","[""DC 105"", ""DC 105"", ""DC 105""]","14","""Sculpt: Metal Casting""","223","false","","2","""7/999""","""0/999""","""C""","20142","[""M-F 0900-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","""Sculpture/Metal Casting""","""Research""","2014"
"98760","1.0","26500","[""ID""]","23","""0/0""","[""IST""]","","","[""Sarah M. Sevcik""]","""8/7""","200","[""RNS 204""]","21","""Issues in Global Health""","256","false","","2","""8/7""","""7/7""","""C""","20142","[""M-F 0800-1000""]","","""Research""","2014"
"99176","1.0","19404","[""HIST""]","12","""0/999""","[""WRI""]","","","[""Michael Fitzgerald""]","""6/999""","300","[""TOH 300""]","18","""Res: Creating So. History""","396","false","","2","""6/999""","""0/999""","""C""","20142","[""M-F 1040-1240PM""]","""Directed Undergraduate Research: \""Topic Description\""""","""Research""","2014"
"99205","1.0","28963","[""BIO""]","13","""0/0""","","","","[""Nicole Son""]","""5/8""","200","[""TOH 186"", ""TOH 186""]","23","""Top: Wiring the Brain""","292","false","","2","""1/6""","""7/9""","""O""","20142","[""M-Th 1040-1240PM"", ""M-Th 0100-0200PM""]","","""Topic""","2014"
