"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"20662","1.0","1139","[""PSCI""]","1","""0/999""","","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20663","1.0","1147","[""PSCI""]","19","""0/999""","","","[""Charles E. Umbanhowar Sr""]","""10/999""","300","[""M 1""]","30","""Am Const Law: Limitat""","373","false","","3","""9/999""","""0/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20664","1.0","2266","[""PSCI""]","8","""0/999""","","","[""Jo M. Beld""]","""4/999""","300","[""H 514""]","25","""Congress/Presidency""","374","false","","3","""3/999""","""0/999""","""O""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20665","1.0","1136","[""PSCI""]","19","""1/999""","","","[""Rodney G. Grubb""]","""7/999""","300","[""L 421""]","25","""Foreign Policy""","381","false","","3","""5/999""","""2/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20666","1.0","2269","[""PSCI""]","14","""0/999""","","","[""J. Patrick Dale""]","""4/999""","300","[""H 514""]","999","""Soviet/Russ for Pol""","383","false","","3","""3/999""","""2/999""","""O""","19963","[""M 0700-1000PM""]","""Research""","1996"
"20668","1.0","1150","[""PSCI""]","17","""0/999""","","","[""Kristina Thalhammer""]","""6/999""","300","[""H 514""]","999","""Topics Pol Develop""","386","false","","3","""6/999""","""0/999""","""O""","19963","[""MWF 0905-1000""]","""Topic""","1996"
"20669","1.0","1152","[""PSCI""]","2","""0/999""","","","[""Charles E. Umbanhowar Sr""]","""1/999""","300","","999","""IR/International Law""","398","false","","3","""2/999""","""0/999""","""O""","19963","","""Research""","1996"
"20670","1.0","1153","[""PSCI""]","5","""0/999""","","","[""Kristina Thalhammer""]","""2/999""","300","[""SC 310""]","999","""Sem: Latin Am Politics""","399","false","","3","""2/999""","""1/999""","""O""","19963","[""MWF 0200-0255PM""]","""Seminar""","1996"
"20671","1.0","1154","[""PSYCH""]","49","""27/999""","","","[""Charles Huff""]","""0/999""","100","[""H 317""]","40","""Principles of Psych""","121","false","""A""","3","""3/999""","""10/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20673","1.0","1154","[""PSYCH""]","48","""25/999""","","","[""Konrad Talbot""]","""2/999""","100","[""CH 102""]","40","""Principles of Psych""","121","false","""C""","3","""3/999""","""10/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20674","1.0","1154","[""PSYCH""]","44","""28/999""","","","[""Konrad Talbot""]","""1/999""","100","[""H 307""]","40","""Principles of Psych""","121","false","""D""","3","""1/999""","""10/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20675","1.0","2274","[""PSYCH""]","16","""16/999""","","","[""Howard Thorsheim""]","""0/999""","100","[""H 307""]","25","""Prin: Experimental Psy""","122","false","","3","""2/999""","""3/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20676","0.0","2275","[""PSYCH""]","6","""7/999""","","","[""Bonnie Sherman""]","""0/999""","100","[""H 204""]","15","""Prin: Exper Psy/Lab""","122","false","""A""","3","""0/999""","""1/999""","""O""","19963","[""T 1145-0245PM""]","""Lab""","1996"
"20677","0.0","2275","[""PSYCH""]","10","""9/999""","","","[""Howard Thorsheim""]","""0/999""","100","[""H 322""]","15","""Prin: Exper Psy/Lab""","122","false","""B""","3","""1/999""","""2/999""","""O""","19963","[""T 1145-0245PM""]","""Lab""","1996"
"20678","1.0","1154","[""PSYCH""]","21","""0/999""","","","[""Howard Thorsheim""]","""8/999""","100","[""H 307""]","15","""Prin: Experimental Psy""","123","false","","3","""1/999""","""6/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20679","1.0","1158","[""PSYCH""]","16","""0/999""","","","[""Dana Gross""]","""10/999""","200","[""H 322/H302""]","15","""Research Methods""","231","false","""A""","3","""3/999""","""2/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20680","1.0","1158","[""PSYCH""]","17","""0/999""","","","[""Dana Gross""]","""2/999""","200","[""H 322/H302""]","15","""Research Methods""","231","false","""B""","3","""5/999""","""8/999""","""C""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20681","1.0","1159","[""PSYCH""]","16","""4/999""","","","[""Bonnie Sherman""]","""2/999""","200","[""H 204""]","15","""Sensation/Perception""","235","false","","3","""1/999""","""6/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20682","0.0","1160","[""PSYCH""]","16","""4/999""","","","[""Bonnie Sherman""]","""2/999""","200","[""H 204""]","15","""Sensation/Percep/Lab""","235","false","","3","""1/999""","""6/999""","""C""","19963","[""Th 1145-0245PM""]","""Lab""","1996"
"20683","1.0","1163","[""PSYCH""]","14","""4/999""","","","[""Howard Thorsheim""]","""4/999""","200","[""H 322""]","20","""Cognit,Learn & Memory""","237","false","","3","""0/999""","""12/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20684","0.0","1164","[""PSYCH""]","14","""4/999""","","","[""Howard Thorsheim""]","""3/999""","200","[""H 322/319""]","20","""Cognit,Learn & Mem/Lab""","237","false","","3","""0/999""","""12/999""","""C""","19963","[""Th 1145-0245PM""]","""Lab""","1996"
"20685","1.0","1168","[""PSYCH""]","35","""10/999""","","","[""Richard Senese""]","""4/999""","200","[""M 2""]","45","""Developmental Psych""","241","false","""A""","3","""3/999""","""17/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20686","1.0","1168","[""PSYCH""]","48","""9/999""","","","[""Richard Senese""]","""5/999""","200","[""H 317""]","45","""Developmental Psych""","241","false","""B""","3","""5/999""","""26/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20687","1.0","1169","[""PSYCH""]","33","""0/999""","","","[""Mark Sundby""]","""14/999""","200","[""H 301""]","35","""Sex Differences""","242","false","","3","""13/999""","""8/999""","""C""","19963","[""M 0700-1000PM""]","""Research""","1996"
"20688","1.0","1170","[""PSYCH""]","34","""1/999""","","","[""Charles Huff""]","""12/999""","200","[""H 301""]","35","""Social Psychology""","249","false","","3","""3/999""","""17/999""","""O""","19963","[""MWF 0800-0850""]","""Research""","1996"
"20689","1.0","1172","[""PSYCH""]","19","""0/999""","","","[""William Scott Gregory"", ""Harold Brull""]","""4/999""","200","[""H 403""]","20","""Indust/Organizations""","250","false","","3","""12/999""","""4/999""","""C""","19963","[""Th 0700-1000PM""]","""Research""","1996"
"20690","1.0","1176","[""PSYCH""]","31","""5/999""","","","[""Deborah Anderson""]","""10/999""","200","[""H 317""]","35","""Abnormal Psych""","264","false","","3","""8/999""","""12/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20691","1.0","1177","[""PSYCH""]","29","""1/999""","","","[""McMillan Donna K.""]","""5/999""","200","[""H 317""]","35","""Psych of Personality""","271","false","","3","""12/999""","""12/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20692","1.0","1178","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","200","","999","""Academic Internship""","294","true","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20693","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Mary Ellen Ross""]","""0/999""","200","","999","""IS/Autistic Disorder""","298","false","","3","""5/999""","""0/999""","""O""","19963","","""Research""","1996"
"20694","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Psych of Women""","298","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20695","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Dana Gross""]","""0/999""","200","","999","""IS/Lang & Deafness""","298","false","""B""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20696","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Health Psychology""","298","false","""C""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20697","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Deborah Anderson""]","""0/999""","200","","999","""IS/Music Therapy""","298","false","""E""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20698","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Bonnie Sherman""]","""0/999""","200","","999","""IS/Motor Learning""","298","false","""F""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20699","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Dana Gross""]","""0/999""","200","","999","""IS/Child Development""","298","false","""G""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20700","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Dana Gross""]","""0/999""","200","","999","""IS/Family Systems""","298","false","""H""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20701","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Richard Senese""]","""0/999""","200","","999","""IS/Study of Fear""","298","false","""I""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20702","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Richard Senese""]","""0/999""","200","","999","""IS/Construct Psych""","298","false","""J""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20703","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Richard Senese""]","""0/999""","200","","999","""IS/Leadership Outcome""","298","false","""K""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20704","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Dana Gross""]","""0/999""","200","","999","""IS/Sibling Relations""","298","false","""L""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20705","1.0","1181","[""PSYCH""]","22","""0/999""","","","[""Richard Senese""]","""13/999""","300","[""H 301""]","20","""Psych of Counseling""","375","false","""A""","3","""7/999""","""0/999""","""C""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20706","1.0","1181","[""PSYCH""]","14","""0/999""","","","[""Mary Ellen Ross""]","""4/999""","300","[""H 301/H320""]","20","""Psych of Counseling""","375","false","""B""","3","""4/999""","""7/999""","""O""","19963","[""TTh 0900-1100""]","""Research""","1996"
"20707","1.0","2308","[""PSYCH""]","21","""0/999""","","","[""Charles Huff""]","""6/999""","300","[""SC 129""]","24","""Contemporary Systems""","389","false","","3","""10/999""","""3/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20708","1.0","1186","[""PSYCH""]","12","""0/999""","","","[""Konrad Talbot""]","""3/999""","300","[""M 31""]","20","""Sem: Bio of Mental Dis""","390","false","""A""","3","""6/999""","""1/999""","""O""","19963","[""MWF 1150-1245PM""]","""Seminar""","1996"
"20709","1.0","1186","[""PSYCH""]","18","""0/999""","","","[""McMillan Donna K.""]","""9/999""","300","[""H 516""]","18","""Sem: Women & Madness""","390","false","""B""","3","""9/999""","""0/999""","""C""","19963","[""TTh 1145-0110PM""]","""Seminar""","1996"
"20710","1.0","1188","[""PSYCH""]","1","""0/999""","","","[""Deborah Anderson""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""1/999""","""0/999""","""O""","19963","","""Research""","1996"
"20711","1.0","1188","[""PSYCH""]","1","""0/999""","","","[""Mary Ellen Ross""]","""0/999""","300","","999","""Academic Internship""","394","true","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20712","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Howard Thorsheim""]","""0/999""","300","","999","""IR/Psychophys/Stories""","398","false","","3","""6/999""","""0/999""","""O""","19963","","""Research""","1996"
"20713","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","300","","999","""IR/Puberty Changes""","398","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20714","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","300","","999","""IR/Gender in Advertis""","398","false","""B""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20715","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","300","","999","""IR/Scale Construction""","398","false","""C""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20716","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Konrad Talbot""]","""0/999""","300","","999","""IR/Neural Physiology""","398","false","""D""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20717","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Konrad Talbot""]","""0/999""","300","","999","""IR/Cyanide and Nos""","398","false","""E""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20718","1.0","1190","[""PSYCH""]","2","""0/999""","","","[""Bonnie Sherman""]","""0/999""","300","","999","""IR/Encoding Contexts""","398","false","""F""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20719","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","300","","999","""IR/Autism and Therapy""","398","false","""G""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20720","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Deborah Anderson""]","""0/999""","300","","999","""IR/Hmong Shamn Seekrs""","398","false","""H""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20721","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","300","","999","""IR/Attitudes/Dev Disa""","398","false","""I""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20722","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Konrad Talbot""]","""0/999""","300","","999","""IR/Dementia No Levels""","398","false","""J""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20723","1.0","1191","[""REL""]","21","""24/999""","","","[""John Barbour""]","""0/999""","100","[""CH 101""]","27","""Bible/Culture/Commun""","121","false","""A""","3","""0/999""","""1/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20724","1.0","1191","[""REL""]","29","""26/999""","","","[""James Hanson""]","""0/999""","100","[""CH 102""]","27","""Bible/Culture/Commun""","121","false","""B""","3","""0/999""","""1/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20725","1.0","1191","[""REL""]","29","""27/999""","","","[""Mark A. Granquist""]","""0/999""","100","[""CH 111""]","27","""Bible/Culture/Commun""","121","false","""C""","3","""0/999""","""0/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20727","1.0","1191","[""REL""]","23","""17/999""","","","[""John Barbour""]","""0/999""","100","[""CH 101""]","27","""Bible/Culture/Commun""","121","false","""E""","3","""0/999""","""1/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20728","1.0","1191","[""REL""]","30","""28/999""","","","[""Margaret Odell""]","""0/999""","100","[""CH 101""]","27","""Bible/Culture/Commun""","121","false","""F""","3","""0/999""","""1/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20729","1.0","1191","[""REL""]","26","""27/999""","","","[""Gary Stansell""]","""1/999""","100","[""CH 110""]","27","""Bible/Culture/Commun""","121","false","""G""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20730","1.0","1191","[""REL""]","28","""25/999""","","","[""William Poehlmann""]","""0/999""","100","[""CH 102""]","27","""Bible/Culture/Commun""","121","false","""H""","3","""0/999""","""3/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20731","1.0","1191","[""REL""]","28","""27/999""","","","[""Bruce Marshall""]","""0/999""","100","[""CH 110""]","27","""Bible/Culture/Commun""","121","false","""I""","3","""0/999""","""1/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20732","1.0","1191","[""REL""]","29","""27/999""","","","[""Gary Stansell""]","""0/999""","100","[""CH 111""]","27","""Bible/Culture/Commun""","121","false","""J""","3","""0/999""","""1/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20733","1.0","1191","[""REL""]","26","""28/999""","","","[""Douglas Schuurman""]","""0/999""","100","[""CH 110""]","27","""Bible/Culture/Commun""","121","false","""K""","3","""0/999""","""0/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20734","1.0","1191","[""REL""]","28","""28/999""","","","[""Douglas Schuurman""]","""0/999""","100","[""CH 110""]","27","""Bible/Culture/Commun""","121","false","""L""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20735","1.0","1191","[""REL""]","31","""27/999""","","","[""Bruce Marshall""]","""0/999""","100","[""YH 100""]","27","""Bible/Culture/Commun""","121","false","""M""","3","""0/999""","""0/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20736","1.0","1192","[""REL""]","32","""0/999""","","","[""Bruce Marshall""]","""13/999""","200","[""CH 101""]","25","""Essentials Chr Theol""","201","false","""A""","3","""3/999""","""11/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20737","1.0","1192","[""REL""]","24","""2/999""","","","[""Robert W. Jenson""]","""5/999""","200","[""CH 101""]","25","""Essentials Chr Theol""","201","false","""B""","3","""4/999""","""17/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20738","0.25","1192","[""REL""]","2","""2/999""","","","[""Robert W. Jenson""]","""1/999""","200","","25","""FLC-German""","201","false","""L""","3","""0/999""","""1/999""","""O""","19963","","""Research""","1996"
"20741","1.0","1198","[""REL""]","26","""0/999""","","","[""Eric Lund""]","""5/999""","200","[""CH 110""]","25","""Chr Theol in History""","212","false","""A""","3","""3/999""","""19/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20742","1.0","1198","[""REL""]","29","""0/999""","","","[""Eric Lund""]","""11/999""","200","[""CH 110""]","25","""Chr Theol in History""","212","false","""B""","3","""6/999""","""12/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20743","0.25","1198","[""REL""]","4","""0/999""","","","[""Wendy Allen""]","""1/999""","200","","25","""FLC-French""","212","false","""L""","3","""0/999""","""3/999""","""O""","19963","","""Research""","1996"
"20745","1.0","1201","[""REL""]","28","""0/999""","","","[""Mark A. Granquist""]","""4/999""","200","[""CH 111""]","25","""Types Protestantism""","215","false","","3","""3/999""","""20/999""","""C""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20746","1.0","1205","[""REL""]","27","""0/999""","","","[""James Hanson""]","""1/999""","200","[""CH 102""]","25","""Jesus & New Testament""","221","false","""A""","3","""24/999""","""2/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20747","1.0","1205","[""REL""]","25","""0/999""","","","[""James Hanson""]","""18/999""","200","[""CH 102""]","25","""Jesus & New Testament""","221","false","""B""","3","""6/999""","""3/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20748","1.0","1243","[""REL""]","23","""2/999""","","","[""Robert W. Jenson""]","""1/999""","200","[""CH 101""]","25","""Hist Chr Thought III""","233","false","","3","""3/999""","""16/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20749","1.0","1215","[""REL""]","19","""1/999""","","","[""Anantanand Rambachan""]","""1/999""","200","[""CH 102""]","25","""Understand Rel Trad""","240","false","""A""","3","""12/999""","""1/999""","""O""","19963","[""TTh 0800-0925""]","""Research""","1996"
"20750","1.0","1215","[""REL""]","26","""0/999""","","","[""Anantanand Rambachan""]","""7/999""","200","[""CH 111""]","25","""Understand Rel Trad""","240","false","""B""","3","""14/999""","""4/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20752","1.0","1218","[""REL""]","9","""0/999""","","","[""Joel Gordon""]","""2/999""","200","[""CH 102""]","25","""Judaism""","248","false","","3","""3/999""","""3/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20753","1.0","1220","[""REL""]","22","""3/999""","","","[""Anantanand Rambachan""]","""3/999""","200","[""CH 111""]","25","""Hinduism""","253","false","","3","""13/999""","""3/999""","""O""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20755","1.0","1229","[""REL""]","22","""0/999""","","","[""Gary Stansell""]","""2/999""","200","[""CH 111""]","25","""Hebrew Prophets""","273","false","","3","""3/999""","""7/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20756","1.0","1233","[""REL""]","20","""0/999""","","","[""John Barbour""]","""5/999""","200","[""CH 101""]","25","""Religion & Literature""","280","false","","3","""12/999""","""3/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20757","1.0","2354","[""REL""]","8","""0/999""","","","[""Margaret Odell""]","""0/999""","200","[""YH 130""]","25","""Biblical Hebrew II""","291","false","","3","""8/999""","""0/999""","""O""","19963","[""MWF 0800-1000""]","""Research""","1996"
"20759","1.0","1250","[""REL""]","8","""0/999""","","","[""William Poehlmann""]","""2/999""","300","[""CH 109""]","15","""Bib Sem: Bk of Revelat""","391","false","","3","""4/999""","""0/999""","""O""","19963","[""TTh 0120-0245PM""]","""Seminar""","1996"
"20760","1.0","1252","[""REL""]","9","""0/999""","","","[""Charles Wilson""]","""2/999""","300","[""CH 109""]","10","""Theol Sem: New Jesus R""","393","false","","3","""8/999""","""0/999""","""C""","19963","[""TTh 0935-1100""]","""Seminar""","1996"
"20761","1.0","1253","[""REL""]","1","""0/999""","","","[""Gary Stansell""]","""0/999""","300","","999","""Academic Internship""","394","true","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20762","1.0","1257","[""REL""]","1","""0/999""","","","[""Edmund Santurri""]","""0/999""","300","","999","""IR/Theology & Environ""","398","false","","3","""2/999""","""0/999""","""O""","19963","","""Research""","1996"
"20763","1.0","1257","[""REL""]","1","""0/999""","","","[""David Booth""]","""0/999""","300","","999","""IR/Ancient Religion""","398","false","""A""","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20764","1.0","1261","[""RUSSN""]","10","""11/999""","","","[""Marc Robinson""]","""0/999""","100","[""M 26""]","999","""Beginning Russian II""","112","false","""A""","3","""0/999""","""2/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20765","0.0","1262","[""RUSSN""]","11","""10/999""","","","[""Staff""]","""0/999""","100","[""M 3""]","999","""Begin Russian II/Lab""","112","false","""A""","3","""0/999""","""2/999""","""O""","19963","[""T 1150-1245PM""]","""Lab""","1996"
"20766","1.0","1261","[""RUSSN""]","10","""8/999""","","","[""Marc Robinson""]","""2/999""","100","[""M 26""]","999","""Beginning Russian II""","112","false","""B""","3","""0/999""","""1/999""","""O""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20767","0.0","1262","[""RUSSN""]","9","""9/999""","","","[""Staff""]","""2/999""","100","[""M 3""]","999","""Begin Russian II/Lab""","112","false","""B""","3","""0/999""","""1/999""","""O""","19963","[""T 0200-0255PM""]","""Lab""","1996"
"20768","1.0","1266","[""RUSSN""]","10","""0/999""","","","[""Irina Walter""]","""0/999""","200","[""M 4""]","999","""Intermed Russian II""","232","false","","3","""0/999""","""11/999""","""O""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20769","0.0","1267","[""RUSSN""]","10","""0/999""","","","[""Staff""]","""0/999""","200","[""M 4""]","999","""Interm Russian II/Lab""","232","false","""A""","3","""0/999""","""11/999""","""O""","19963","[""T 1150-1245PM""]","""Lab""","1996"
"20770","1.0","1270","[""RUSSN""]","8","""0/999""","","","[""Irina Walter""]","""8/999""","200","[""M 3""]","999","""Russ Culture & Civ""","254","false","","3","""0/999""","""0/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20771","1.0","1277","[""RUSSN""]","15","""0/999""","","","[""Marc Robinson""]","""8/999""","300","[""M 2""]","999","""Dostoevsky-Tr""","371","false","","3","""4/999""","""3/999""","""O""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20772","1.0","1278","[""RUSSN""]","8","""1/999""","","","[""Irina Walter""]","""1/999""","300","[""M 3""]","999","""The Russian Press""","372","false","","3","""6/999""","""0/999""","""O""","19963","[""MWF 1045-1140""]","""Research""","1996"
"20773","1.0","1285","[""RUSST""]","1","""0/999""","","","[""Robert Nichols""]","""1/999""","300","","999","""IR/Rus Intelligentsia""","398","false","","3","""0/999""","""0/999""","""O""","19963","","""Research""","1996"
"20800","1.0","1289","[""SOAN""]","21","""16/999""","","","[""Samiha Peterson""]","""2/999""","100","[""H 403""]","25","""Intro to Sociology""","121","false","""A""","3","""1/999""","""5/999""","""C""","19963","[""MWF 0800-0855""]","""Research""","1996"
"20801","1.0","1289","[""SOAN""]","20","""12/999""","","","[""Samiha Peterson""]","""0/999""","100","[""H 403""]","25","""Intro to Sociology""","121","false","""B""","3","""4/999""","""9/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20802","1.0","1289","[""SOAN""]","26","""11/999""","","","[""Raymond DeVries""]","""5/999""","100","[""H 403""]","25","""Intro to Sociology""","121","false","""C""","3","""2/999""","""7/999""","""C""","19963","[""TTh 0935-1100""]","""Research""","1996"
"20803","1.0","1289","[""SOAN""]","25","""14/999""","","","[""Raymond DeVries""]","""2/999""","100","[""H 403""]","25","""Intro to Sociology""","121","false","""D""","3","""0/999""","""9/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20804","1.0","1294","[""SOAN""]","25","""10/999""","","","[""Janet Contursi""]","""3/999""","100","[""MFH 230""]","25","""Int/Cult Anthropology""","128","false","""A""","3","""1/999""","""5/999""","""C""","19963","[""TTh 1145-0110PM""]","""Research""","1996"
"20805","1.0","1294","[""SOAN""]","30","""5/999""","","","[""Janet Contursi""]","""0/999""","100","[""MFH 230""]","25","""Int/Cult Anthropology""","128","false","""B""","3","""1/999""","""5/999""","""C""","19963","[""TTh 0120-0245PM""]","""Research""","1996"
"20806","1.0","1294","[""SOAN""]","19","""10/999""","","","[""Janet Contursi""]","""4/999""","100","[""H 403""]","25","""Int/Cult Anthropology""","128","false","""C""","3","""2/999""","""9/999""","""C""","19963","[""MWF 1150-1245PM""]","""Research""","1996"
"20807","1.0","1302","[""SOAN""]","28","""2/999""","","","[""Walter T. Hoops""]","""7/999""","200","[""M 11""]","25","""Latin Amer Culture""","237","false","","3","""5/999""","""6/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20808","1.0","1306","[""SOAN""]","28","""0/999""","","","[""Bruce Nordstrom-Loeb""]","""17/999""","200","[""H 403""]","25","""Race/Class/Amer Cult""","244","false","""A""","3","""8/999""","""0/999""","""C""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20809","1.0","1306","[""SOAN""]","33","""2/999""","","","[""Bruce Nordstrom-Loeb""]","""5/999""","200","[""H 317""]","25","""Race/Class/Amer Cult""","244","false","""B""","3","""5/999""","""13/999""","""C""","19963","[""MWF 0200-0255PM""]","""Research""","1996"
"20810","1.0","1309","[""SOAN""]","15","""0/999""","","","[""Walter T. Hoops""]","""3/999""","200","[""M 31""]","25","""Encounter Primitives""","249","false","","3","""6/999""","""3/999""","""O""","19963","[""MWF 1255-0150PM""]","""Research""","1996"
"20811","1.0","1310","[""SOAN""]","27","""1/999""","","","[""Michael Leming""]","""6/999""","200","[""YH 132""]","25","""Marriage & the Family""","260","false","""A""","3","""13/999""","""6/999""","""C""","19963","[""MWF 0905-1000""]","""Research""","1996"
"20812","1.0","1310","[""SOAN""]","26","""8/999""","","","[""Michael Leming""]","""3/999""","200","[""YH 132""]","25","""Marriage & the Family""","260","false","""B""","3","""8/999""","""4/999""","""C""","19963","[""MWF 1045-1140""]","""Research""","1996"
