"clbid","credits","crsid","departments","enrolled","firsties","grouptype","halfcredit","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","type","year"
"19512","0.25","1096","[""PHYS""]","6","""1/999""","","","[""Roger Proksch""]","""5/999""","300","[""SC 151""]","10","""Adv Physics Lab (374)""","384","false","""A""","1","""0/999""","""0/999""","""O""","19961","[""M 0200-0500PM""]","""Lab""","1996"
"19513","0.25","1096","[""PHYS""]","10","""0/999""","","","[""Roger Proksch""]","""10/999""","300","[""SC 151""]","10","""Adv Physics Lab (374)""","384","false","""B""","1","""0/999""","""0/999""","""C""","19961","[""T 0120-0420PM""]","""Lab""","1996"
"19514","0.25","1098","[""PHYS""]","4","""0/999""","","","[""James Cederberg""]","""0/999""","300","[""SC 151""]","10","""Adv Physics Lab (376)""","386","false","""A""","1","""5/999""","""0/999""","""O""","19961","[""Th 0120-0420PM""]","""Lab""","1996"
"19515","0.25","1098","[""PHYS""]","4","""0/999""","","","[""James Cederberg""]","""0/999""","300","[""SC 151""]","10","""Adv Physics Lab (376)""","386","false","""B""","1","""3/999""","""0/999""","""O""","19961","[""F 0200-0500PM""]","""Lab""","1996"
"19516","1.0","1101","[""PHYS""]","1","""0/999""","","","[""Dahl David A.""]","""0/999""","300","","999","""IR/Electrodynamics""","398","false","","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19517","1.0","1103","[""PSCI""]","33","""11/999""","","","[""Charles E. Umbanhowar Sr""]","""8/999""","100","[""H 317""]","30","""American Politics""","111","false","","1","""0/999""","""12/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19518","1.0","1104","[""PSCI""]","31","""6/999""","","","[""Kristina Thalhammer""]","""4/999""","100","[""H 302""]","30","""Comparative Politics""","112","false","""A""","1","""2/999""","""17/999""","""C""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19519","1.0","1104","[""PSCI""]","27","""4/999""","","","[""Kristina Thalhammer""]","""3/999""","100","[""M 35""]","30","""Comparative Politics""","112","false","""B""","1","""4/999""","""13/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19520","1.0","2242","[""PSCI""]","7","""4/999""","","","[""J. Patrick Dale""]","""0/999""","100","[""CH 109""]","30","""Political Analysis""","118","false","","1","""2/999""","""1/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19521","1.0","1110","[""PSCI""]","23","""13/999""","","","[""Rodney G. Grubb""]","""2/999""","100","[""H 501""]","45","""Int'l Relations""","121","false","""A""","1","""2/999""","""5/999""","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19522","1.0","1110","[""PSCI""]","32","""14/999""","","","[""Rodney G. Grubb""]","""5/999""","100","[""H 501""]","45","""Int'l Relations""","121","false","""B""","1","""4/999""","""6/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19523","1.0","1112","[""PSCI""]","16","""0/999""","","","[""J. Patrick Dale""]","""5/999""","200","[""L 277""]","25","""States/Social Divisns""","215","false","","1","""9/999""","""3/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19524","1.0","1122","[""PSCI""]","16","""0/999""","","","[""Kristina Thalhammer""]","""5/999""","200","[""H 302""]","25","""Politics & Developmnt""","252","false","","1","""6/999""","""4/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19525","1.0","1128","[""PSCI""]","25","""0/999""","","","[""Michael Chambers""]","""10/999""","200","[""H 317""]","30","""World Politics""","258","false","","1","""2/999""","""6/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19527","1.0","1139","[""PSCI""]","1","""0/999""","","","[""Charles E. Umbanhowar Sr""]","""0/999""","200","","1","""Internship""","294","true","","1","""0/999""","""0/999""","""C""","19961","","""Research""","1996"
"19528","1.0","1139","[""PSCI""]","1","""0/999""","","","[""Staff""]","""0/999""","200","","999","""Academic Internship""","294","true","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19529","1.0","1146","[""PSCI""]","7","""0/999""","","","[""Jo M. Beld""]","""5/999""","300","[""YH 130""]","25","""Pol Research Methods""","371","false","","1","""6/999""","""0/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19530","1.0","1134","[""PSCI""]","23","""0/999""","","","[""Charles E. Umbanhowar Sr""]","""9/999""","300","[""SC 184""]","25","""Amer Const: Law/Power""","372","false","","1","""10/999""","""0/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19531","1.0","1152","[""PSCI""]","1","""0/999""","","","[""Michael Chambers""]","""0/999""","300","","999","""IR/Philippine Politic""","398","false","","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19532","1.0","1153","[""PSCI""]","7","""1/999""","","","[""J. Patrick Dale""]","""2/999""","300","[""H 301""]","25","""Sem: Us Political Econ""","399","false","","1","""4/999""","""1/999""","""O""","19961","[""MWF 0905-1000""]","""Seminar""","1996"
"19533","1.0","1154","[""PSYCH""]","44","""20/999""","","","[""Konrad Talbot""]","""5/999""","100","[""L 277""]","50","""Principles of Psych""","121","false","""A""","1","""3/999""","""22/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19534","1.0","1154","[""PSYCH""]","48","""21/999""","","","[""Richard Senese""]","""7/999""","100","[""H 501""]","50","""Principles of Psych""","121","false","""B""","1","""2/999""","""15/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19535","1.0","1154","[""PSYCH""]","45","""37/999""","","","[""Bruce B. Roberts""]","""1/999""","100","[""H 307"", ""H 501""]","50","""Principles of Psych""","121","false","""C""","1","""0/999""","""12/999""","""O""","19961","[""TTh 0935-1100"", ""M 0700-0800PM""]","""Research""","1996"
"19536","1.0","1154","[""PSYCH""]","47","""29/999""","","","[""Bruce B. Roberts""]","""2/999""","100","[""H 307"", ""H 501""]","60","""Principles of Psych""","121","false","""D""","1","""0/999""","""16/999""","""O""","19961","[""TTh 1145-0110PM"", ""M 0700-0800PM""]","""Research""","1996"
"19537","1.0","2274","[""PSYCH""]","19","""16/999""","","","[""Howard Thorsheim""]","""1/999""","100","[""H 307""]","24","""Prin: Experimental Psy""","122","false","","1","""0/999""","""6/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19538","0.0","2275","[""PSYCH""]","9","""9/999""","","","[""James Dickson Jr.""]","""1/999""","100","[""H 322/H206""]","12","""Prin: Exper Psy/Lab""","122","false","""A""","1","""0/999""","""2/999""","""O""","19961","[""T 1145-0245PM""]","""Lab""","1996"
"19539","0.0","2275","[""PSYCH""]","10","""7/999""","","","[""Howard Thorsheim""]","""0/999""","100","[""H 322/H319""]","12","""Prin: Exper Psy/Lab""","122","false","""B""","1","""0/999""","""4/999""","""O""","19961","[""T 1145-0245PM""]","""Lab""","1996"
"19540","1.0","1154","[""PSYCH""]","27","""0/999""","","","[""Howard Thorsheim""]","""5/999""","100","[""H 307""]","25","""Prin: Experimental Psy""","123","false","","1","""0/999""","""17/999""","""C""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19541","1.0","1158","[""PSYCH""]","17","""0/999""","","","[""Gerald Ericksen""]","""7/999""","200","[""H 322""]","15","""Research Methods""","231","false","""A""","1","""8/999""","""0/999""","""C""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19542","1.0","1158","[""PSYCH""]","11","""2/999""","","","[""James Dickson Jr.""]","""5/999""","200","[""H 322""]","15","""Research Methods""","231","false","""B""","1","""2/999""","""4/999""","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19543","1.0","1161","[""PSYCH""]","11","""1/999""","","","[""James Dickson Jr.""]","""4/999""","200","[""H 206""]","15","""Conditioning & Learning""","236","false","","1","""1/999""","""6/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19544","0.0","1162","[""PSYCH""]","11","""1/999""","","","[""Staff""]","""4/999""","200","[""H 206""]","15","""Condit/Learning/Lab""","236","false","","1","""1/999""","""6/999""","""O""","19961","[""Th 1145-1245PM""]","""Lab""","1996"
"19545","1.0","1165","[""PSYCH""]","10","""0/999""","","","[""Konrad Talbot""]","""8/999""","200","[""H 204""]","18","""Biopsychology""","238","false","","1","""4/999""","""3/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19546","0.0","1166","[""PSYCH""]","10","""0/999""","","","[""Staff""]","""7/999""","200","[""H 204""]","18","""Biopsychology/Lab""","238","false","","1","""4/999""","""4/999""","""O""","19961","[""W 0200-0500PM""]","""Lab""","1996"
"19547","1.0","1168","[""PSYCH""]","38","""4/999""","","","[""Dana Gross""]","""5/999""","200","[""H 317""]","40","""Developmental Psych""","241","false","""A""","1","""8/999""","""23/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19548","1.0","1168","[""PSYCH""]","41","""0/999""","","","[""Dana Gross""]","""7/999""","200","[""H 317""]","40","""Developmental Psych""","241","false","""B""","1","""2/999""","""31/999""","""C""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19549","1.0","1170","[""PSYCH""]","28","""5/999""","","","[""Charles Huff""]","""6/999""","200","[""H 301""]","35","""Social Psychology""","249","false","","1","""9/999""","""5/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19550","1.0","2291","[""PSYCH""]","16","""1/999""","","","[""Bruce B. Roberts""]","""2/999""","200","[""H 301""]","30","""Cross-Cultural Psych""","259","false","","1","""10/999""","""5/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19551","1.0","1176","[""PSYCH""]","28","""0/999""","","","[""McMillan Donna K.""]","""9/999""","200","[""H 317""]","35","""Abnormal Psych""","264","false","""A""","1","""10/999""","""7/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19552","1.0","1176","[""PSYCH""]","18","""3/999""","","","[""McMillan Donna K.""]","""7/999""","200","[""H 307""]","35","""Abnormal Psych""","264","false","""B""","1","""3/999""","""4/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19553","1.0","1177","[""PSYCH""]","14","""1/999""","","","[""McMillan Donna K.""]","""3/999""","200","[""H 317""]","35","""Psych of Personality""","271","false","","1","""4/999""","""5/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19554","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Howard Thorsheim""]","""0/999""","200","","999","""IS/Psychophys/Stories""","298","false","","1","""1/999""","""0/999""","""O""","19961","","""Research""","1996"
"19555","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Depressed Women""","298","false","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19556","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Psychology of Aids""","298","false","""B""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19557","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","200","","999","""IS/Lang Type & Email""","298","false","""C""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19558","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""Konrad Talbot""]","""0/999""","200","","999","""IS/Consciousness""","298","false","""D""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19559","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Peer Evaluation""","298","false","""E""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19560","1.0","1179","[""PSYCH""]","1","""0/999""","","","[""McMillan Donna K.""]","""0/999""","200","","999","""IS/Devlpmtly Disabled""","298","false","""F""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19561","1.0","2300","[""PSYCH""]","7","""0/999""","","","[""Deborah Anderson""]","""1/999""","300","[""H 322""]","15","""Psych of Testing""","373","false","","1","""3/999""","""0/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19562","1.0","1181","[""PSYCH""]","14","""1/999""","","","[""Richard Senese""]","""7/999""","300","[""H 301""]","24","""Psych of Counseling""","375","false","""A""","1","""8/999""","""1/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19563","1.0","1181","[""PSYCH""]","23","""0/999""","","","[""Mark Sundby""]","""15/999""","300","[""H 301""]","24","""Psych of Counseling""","375","false","""B""","1","""5/999""","""1/999""","""O""","19961","[""M 0700-1000PM""]","""Research""","1996"
"19564","1.0","1184","[""PSYCH""]","10","""0/999""","","","[""Bonnie Sherman""]","""1/999""","300","[""H 204""]","15","""Human Neuropsychology""","385","false","","1","""7/999""","""1/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19565","0.0","1185","[""PSYCH""]","10","""0/999""","","","[""Bonnie Sherman""]","""1/999""","300","[""H 204""]","15","""Human Neuropsych/Lab""","385","false","","1","""7/999""","""1/999""","""O""","19961","[""T 1145-0245PM""]","""Lab""","1996"
"19566","1.0","2307","[""PSYCH""]","21","""0/999""","","","[""Howard Thorsheim""]","""4/999""","300","[""H 301""]","24","""Historical Systems""","388","false","","1","""14/999""","""0/999""","""O""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19567","1.0","1186","[""PSYCH""]","22","""0/999""","","","[""Richard Senese""]","""6/999""","300","[""H 301""]","24","""Sem: Addictions""","390","false","""A""","1","""18/999""","""0/999""","""O""","19961","[""MWF 1255-0150PM""]","""Seminar""","1996"
"19568","1.0","1186","[""PSYCH""]","8","""0/999""","","","[""Dana Gross""]","""0/999""","300","[""M 31""]","24","""Sem: Bilingualism""","390","false","""B""","1","""5/999""","""0/999""","""O""","19961","[""TTh 1145-0110PM""]","""Seminar""","1996"
"19569","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Richard Senese""]","""0/999""","300","","999","""IR/Eating Disorders""","398","false","","1","""3/999""","""0/999""","""O""","19961","","""Research""","1996"
"19570","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Richard Senese""]","""0/999""","300","","999","""IR/Head Start Program""","398","false","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19571","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Konrad Talbot""]","""0/999""","300","","999","""IR/Nos & Alzheimer Ds""","398","false","""B""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19572","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","300","","999","""IR/Ego Development""","398","false","""C""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19573","1.0","1191","[""REL""]","22","""20/999""","","","[""James Hanson""]","""0/999""","100","[""CH 111""]","20","""Bible/Culture/Commun""","121","false","""A""","1","""0/999""","""1/999""","""C""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19574","1.0","1191","[""REL""]","24","""24/999""","","","[""James Hanson""]","""0/999""","100","[""CH 111""]","23","""Bible/Culture/Commun""","121","false","""B""","1","""0/999""","""0/999""","""C""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19575","1.0","1191","[""REL""]","23","""23/999""","","","[""Mark A. Granquist""]","""1/999""","100","[""CH 111""]","23","""Bible/Culture/Commun""","121","false","""C""","1","""0/999""","""0/999""","""C""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19579","1.0","1191","[""REL""]","27","""26/999""","","","[""Gary Stansell""]","""0/999""","100","[""CH 110""]","19","""Bible/Culture/Commun""","121","false","""G""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19580","1.0","1191","[""REL""]","26","""26/999""","","","[""William Poehlmann""]","""0/999""","100","[""CH 101""]","23","""Bible/Culture/Commun""","121","false","""H""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19581","1.0","1191","[""REL""]","24","""22/999""","","","[""William Poehlmann""]","""0/999""","100","[""CH 110""]","23","""Bible/Culture/Commun""","121","false","""I""","1","""0/999""","""2/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19582","1.0","1191","[""REL""]","24","""21/999""","","","[""Margaret Odell""]","""0/999""","100","[""YH 132""]","19","""Bible/Culture/Commun""","121","false","""J""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19583","1.0","1191","[""REL""]","24","""26/999""","","","[""Gary Stansell""]","""0/999""","100","[""CH 110""]","19","""Bible/Culture/Commun""","121","false","""K""","1","""0/999""","""1/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19584","1.0","1191","[""REL""]","26","""25/999""","","","[""Margaret Odell""]","""0/999""","100","[""CH 102""]","19","""Bible/Culture/Commun""","121","false","""L""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19585","1.0","1191","[""REL""]","26","""27/999""","","","[""Robert W. Jenson""]","""0/999""","100","[""CH 110""]","23","""Bible/Culture/Commun""","121","false","""M""","1","""0/999""","""0/999""","""C""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19586","1.0","1191","[""REL""]","17","""17/999""","","","[""John Barbour""]","""0/999""","100","[""CH 109""]","14","""Bible/Culture/Commun""","121","false","""N""","1","""0/999""","""0/999""","""C""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19587","1.0","1191","[""REL""]","26","""26/999""","","","[""Robert W. Jenson""]","""0/999""","100","[""CH 102""]","23","""Bible/Culture/Commun""","121","false","""O""","1","""0/999""","""0/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19588","1.0","1192","[""REL""]","30","""0/999""","","","[""Bruce Marshall""]","""12/999""","200","[""CH 102""]","25","""Essentials Chr Theol""","201","false","""A""","1","""13/15""","""1/999""","""C""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19589","1.0","1192","[""REL""]","32","""2/999""","","","[""Bruce Marshall""]","""7/999""","200","[""CH 111""]","25","""Essentials Chr Theol""","201","false","""B""","1","""0/15""","""18/999""","""C""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19592","1.0","1196","[""REL""]","28","""0/999""","","","[""Edmund Santurri""]","""11/999""","200","[""CH 111""]","25","""Chr Theol/Human Exist""","208","false","""A""","1","""7/15""","""9/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19593","1.0","1196","[""REL""]","29","""0/999""","","","[""Edmund Santurri""]","""8/999""","200","[""CH 111""]","25","""Chr Theol/Human Exist""","208","false","""B""","1","""13/15""","""4/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19594","1.0","1199","[""REL""]","32","""1/999""","","","[""Eric Lund""]","""3/999""","200","[""CH 110""]","25","""Lutheran Heritage""","213","false","","1","""6/15""","""18/999""","""C""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19595","0.25","1199","[""REL""]","4","""0/999""","","","[""Eric Lund""]","""0/999""","200","","25","""FLC-German""","213","true","""L""","1","""0/15""","""2/999""","""O""","19961","","""Research""","1996"
"19596","1.0","1207","[""REL""]","11","""1/999""","","","[""William Poehlmann""]","""2/999""","200","[""CH 101""]","25","""St.Paul/Letter/Gospel""","223","false","","1","""3/15""","""1/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19597","1.0","1242","[""REL""]","22","""2/999""","","","[""Mark A. Granquist""]","""0/999""","200","[""CH 110""]","25","""Hist Chr Thought II""","232","false","","1","""8/15""","""18/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19599","1.0","1215","[""REL""]","31","""0/999""","","","[""Anantanand Rambachan""]","""9/999""","200","[""CH 101""]","25","""Understand Rel Trad""","240","false","""B""","1","""15/15""","""1/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19601","1.0","1220","[""REL""]","18","""0/999""","","","[""Anantanand Rambachan""]","""2/999""","200","[""CH 102""]","18","""Hinduism""","253","false","","1","""15/15""","""1/999""","""C""","19961","[""TTh 0800-0925""]","""Research""","1996"
"19603","1.0","1230","[""REL""]","16","""0/999""","","","[""Margaret Odell""]","""3/999""","200","[""CH 110""]","25","""Wisdom Literature""","274","false","","1","""7/15""","""0/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19604","1.0","2325","[""REL""]","13","""0/999""","","","[""Gary Stansell""]","""1/999""","200","[""CH 110""]","25","""Biblical Hebrew I""","290","false","","1","""13/15""","""2/999""","""O""","19961","[""MWF 0905-1000""]","""Research""","1996"
"19605","1.0","1239","[""REL""]","1","""0/999""","","","[""Charles Wilson""]","""0/999""","200","","999","""IS/Environmental Theo""","298","false","","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19606","1.0","1239","[""REL""]","1","""0/999""","","","[""Anantanand Rambachan""]","""0/999""","200","","999","""IS/Hindu/Islamic Rel""","298","false","""B""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19607","1.0","2336","[""REL""]","18","""0/999""","","","[""Douglas Schuurman""]","""11/999""","300","[""CH 109""]","20","""Christian Ethics""","340","false","""A""","1","""6/999""","""3/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19608","1.0","2336","[""REL""]","15","""0/999""","","","[""Douglas Schuurman""]","""7/999""","300","[""CH 101""]","20","""Christian Ethics""","340","false","""B""","1","""5/999""","""2/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19609","1.0","1245","[""REL""]","9","""1/999""","","","[""John Barbour""]","""2/999""","300","[""CH 109""]","20","""Conscienc/Its Critics""","341","false","","1","""3/999""","""0/999""","""O""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19610","1.0","1256","[""REL""]","3","""0/999""","","","[""Anantanand Rambachan""]","""0/999""","300","[""CH 109""]","15","""Rel/Dialog:""","397","false","","1","""5/999""","""0/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19612","1.0","1257","[""REL""]","1","""0/999""","","","[""Eric Lund""]","""0/999""","300","","999","""IR/Mysticism""","398","false","""A""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19613","1.0","1257","[""REL""]","1","""0/999""","","","[""John Barbour""]","""0/999""","300","","999","""IR/Fantasy & Theology""","398","false","""B""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19614","1.0","1257","[""REL""]","1","""0/999""","","","[""Charles Wilson""]","""0/999""","300","","999","""IR/Catholic Wisdom""","398","false","""C""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19615","1.0","1257","[""REL""]","1","""0/999""","","","[""Staff""]","""0/999""","300","","1","""IR/Calvinist Theology""","398","false","""D""","1","""0/999""","""0/999""","""O""","19961","","""Research""","1996"
"19616","1.0","1259","[""RUSSN""]","16","""10/999""","","","[""Irina Walter""]","""1/999""","100","[""M 4""]","25","""Beginning Russian I""","111","false","""A""","1","""0/999""","""2/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19617","0.0","1260","[""RUSSN""]","16","""12/999""","","","[""Staff""]","""1/999""","100","[""M 11""]","25","""Begin Russian I/Lab""","111","false","""A""","1","""0/999""","""1/999""","""O""","19961","[""T 1150-1245PM""]","""Lab""","1996"
"19618","1.0","1259","[""RUSSN""]","10","""11/999""","","","[""Irina Walter""]","""0/999""","100","[""M 11""]","25","""Beginning Russian I""","111","false","""B""","1","""1/999""","""1/999""","""O""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19619","0.0","1260","[""RUSSN""]","10","""9/999""","","","[""Staff""]","""0/999""","100","[""M 11""]","25","""Begin Russian I/Lab""","111","false","""B""","1","""1/999""","""2/999""","""O""","19961","[""T 0200-0255PM""]","""Lab""","1996"
"19620","1.0","1264","[""RUSSN""]","6","""0/999""","","","[""Marc Robinson""]","""0/999""","200","[""M 3""]","999","""Intermed Russian I""","231","false","""A""","1","""0/999""","""4/999""","""O""","19961","[""MWF 0800-0855""]","""Research""","1996"
"19621","0.0","1265","[""RUSSN""]","8","""0/999""","","","[""Staff""]","""0/999""","200","[""M 11""]","999","""Interm Russian I/Lab""","231","false","""A""","1","""0/999""","""8/999""","""O""","19961","[""T 0800-0855""]","""Lab""","1996"
"19622","1.0","1264","[""RUSSN""]","13","""0/999""","","","[""Marc Robinson""]","""2/999""","200","[""M 11""]","999","""Intermed Russian I""","231","false","""B""","1","""0/999""","""13/999""","""O""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19623","0.0","1265","[""RUSSN""]","11","""0/999""","","","[""Staff""]","""2/999""","200","[""M 15""]","999","""Interm Russian I/Lab""","231","false","""B""","1","""0/999""","""9/999""","""O""","19961","[""T 1150-1245PM""]","""Lab""","1996"
"19624","1.0","1269","[""RUSSN""]","10","""0/999""","","","[""Irina Walter""]","""10/999""","200","[""M 26""]","999","""Conversation & Comp""","251","false","","1","""0/999""","""0/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19650","1.0","1289","[""SOAN""]","25","""8/999""","","","[""Michael Leming""]","""2/999""","100","[""YH 100""]","25","""Intro to Sociology""","121","false","""A""","1","""0/999""","""16/999""","""C""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19651","1.0","1289","[""SOAN""]","25","""13/999""","","","[""Michael Leming""]","""1/999""","100","[""YH 100""]","25","""Intro to Sociology""","121","false","""B""","1","""0/999""","""10/999""","""C""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19652","1.0","1293","[""SOAN""]","13","""5/999""","","","[""James Tallon""]","""2/999""","100","[""H 403""]","25","""Soc Prob/Soc Change""","126","false","""A""","1","""0/999""","""5/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19653","1.0","1293","[""SOAN""]","19","""6/999""","","","[""James Tallon""]","""3/999""","100","[""H 403""]","25","""Soc Prob/Soc Change""","126","false","""B""","1","""0/999""","""3/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
"19654","1.0","1294","[""SOAN""]","28","""1/999""","","","[""Walter T. Hoops""]","""10/999""","100","[""H 403""]","25","""Int/Cult Anthropology""","128","false","""A""","1","""3/999""","""12/999""","""C""","19961","[""MWF 1045-1140""]","""Research""","1996"
"19655","1.0","1294","[""SOAN""]","28","""2/999""","","","[""Walter T. Hoops""]","""10/999""","100","[""H 403""]","25","""Int/Cult Anthropology""","128","false","""B""","1","""0/999""","""13/999""","""C""","19961","[""MWF 1150-1245PM""]","""Research""","1996"
"19656","1.0","1294","[""SOAN""]","23","""14/999""","","","[""Walter T. Hoops""]","""0/999""","100","[""M 4""]","25","""Int/Cult Anthropology""","128","false","""C""","1","""0/999""","""0/999""","""O""","19961","[""TTh 0935-1100""]","""Research""","1996"
"19657","1.0","1300","[""SOAN""]","27","""1/999""","","","[""Bruce Nordstrom-Loeb""]","""5/999""","200","[""H 403""]","25","""Contemp Native Amer""","235","false","","1","""11/999""","""4/999""","""C""","19961","[""MWF 0200-0255PM""]","""Research""","1996"
"19658","1.0","2424","[""SOAN""]","10","""1/999""","","","[""Janet Contursi""]","""3/999""","200","[""CH 109""]","25","""Cult & Soc of S Asia""","238","false","","1","""3/999""","""3/999""","""O""","19961","[""MWF 1255-0150PM""]","""Research""","1996"
"19659","1.0","1303","[""SOAN""]","5","""0/999""","","","[""Janet Contursi""]","""3/999""","200","[""H 516""]","25","""Contemp ISSue/Se Asia""","239","false","","1","""2/999""","""3/999""","""O""","19961","[""TTh 1145-0110PM""]","""Research""","1996"
"19660","1.0","1305","[""SOAN""]","10","""2/999""","","","[""Janet Contursi""]","""2/999""","200","[""H 515""]","25","""Social Movements""","243","false","","1","""2/999""","""1/999""","""O""","19961","[""TTh 0120-0245PM""]","""Research""","1996"
