"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"114544","1.0","16","[""AFAM""]","[""ALS-L"", ""MCG""]","","","","[""Abdulai Iddrisu""]","200","[""RNS 435""]","""Sem: Africa/Americas""","231","false","","3","""O""","20173","[""MWF 0905-1000""]","""Africa and the Americas: The Diaspora Experience""","""Seminar""","2017"
"114546","1.0","1143","[""PSCI""]","[""WRI""]","","","","[""Daniel Hofrenning""]","300","[""OM 110""]","""Sem: American Politics""","311","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Seminar in American Politics""","""Seminar""","2017"
"114548","1.0","98","[""ASIAN""]","[""WRI""]","","","","[""Robert Entenmann""]","300","[""TOH 312"", ""TOH 312""]","""Sem: Asia""","399","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Seminar for Asian Studies Majors""","""Seminar""","2017"
"114549","1.0","615","[""HIST""]","[""WRI""]","","","","[""Eric J. Fure-Slocum""]","200","[""TBA""]","""Sem: Modern Conservatism""","270","false","","3","""O""","20173","[""MWF 0905-1000""]","""Major Seminar: American History""","""Seminar""","2017"
"114550","1.0","1186","[""PSYCH""]","","","","","[""Carlo O. Veltri""]","300","[""RNS 240""]","""Sem: Forensic Psychology""","390","false","""A""","3","""O""","20173","[""MWF 0200-0255PM""]","""Issues in Psychology""","""Seminar""","2017"
"114557","1.0","994","[""PHIL""]","[""WRI""]","","","","[""Gordon D. Marino""]","300","[""OM 140""]","""Sem: Senior Sem:""","399","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Senior Seminar""","""Seminar""","2017"
"114560","1.0","1186","[""PSYCH""]","","","","","[""Mark Sundby""]","300","[""RNS 124"", ""RNS 124""]","""Sem: Psych of Leadership""","390","false","""B""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Issues in Psychology""","""Seminar""","2017"
"114563","1.0","583","[""HIST""]","[""WRI""]","","","","[""Dolores Peters""]","200","[""BMC 012""]","""Sem: France in WW II""","210","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Major Seminar: European History""","""Seminar""","2017"
"114564","1.0","26503","[""WMGST""]","[""WRI""]","","","","[""Nancy M. Thompson""]","300","[""TOH 214""]","""Sem: Women's Voice Around the Globe""","399","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Advanced Topics in Women's and Gender Studies""","""Research""","2017"
"114567","0.5","30523","[""NURS""]","","","","","[""Mary Kuehn""]","300","[""YTT 050B""]","""Senior Nursing Seminar""","399","false","","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"114568","1.0","690","[""IS""]","","","","","[""Gary C. Gisselman""]","300","","""Senior Project II""","392","false","""A""","3","""O""","20173","","","""Research""","2017"
"114569","1.0","690","[""IS""]","","","","","[""Douglas J. Casson""]","300","","""Senior Project II""","392","false","""B""","3","""O""","20173","","","""Research""","2017"
"114570","1.0","690","[""IS""]","","","","","[""Anna Kuxhausen""]","300","","""Senior Project II""","392","false","""C""","3","""O""","20173","","","""Research""","2017"
"114571","1.0","690","[""IS""]","","","","","[""Steven C. Hahn""]","300","","""Senior Project II""","392","false","""D""","3","""O""","20173","","","""Research""","2017"
"114572","1.0","690","[""IS""]","","","","","[""William Sonnega""]","300","","""Senior Project II""","392","false","""E""","3","""O""","20173","","","""Research""","2017"
"114573","1.0","690","[""IS""]","","","","","[""Sian E. Muir""]","300","","""Senior Project II""","392","false","""F""","3","""O""","20173","","","""Research""","2017"
"114574","1.0","690","[""IS""]","","","","","[""Abdulai Iddrisu""]","300","","""Senior Project II""","392","false","""G""","3","""O""","20173","","","""Research""","2017"
"114575","0.25","1102","[""PHYS""]","","","","","[""Jason J. Engbrecht""]","300","[""RNS 297""]","""Sem: Senior Seminar""","399","true","","3","""O""","20173","[""F 0200-0300PM""]","""Senior Seminar""","""Seminar""","2017"
"114576","1.0","1321","[""SOAN""]","[""EIN""]","","","","[""Marc David""]","300","[""BMC 012""]","""Senior Seminar""","399","false","""B""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"114577","1.0","1321","[""SOAN""]","[""EIN""]","","","","[""Marc David""]","300","[""BMC 012""]","""Senior Seminar""","399","false","""A""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"114578","0.5","340","[""EDUC""]","","","","","[""Sharon Lane-Getaz""]","300","[""TBA""]","""Senior Seminar Educ""","381","false","","3","""O""","20173","[""M-F 0800-0400PM""]","""Senior Seminar""","""Research""","2017"
"114579","1.0","71","[""ART""]","","","","","[""Peter B. Nelson"", ""Michon Weeks"", ""Paul S. Briggs""]","300","[""TBA"", ""CAD 305""]","""Senior Studies in Studio Art""","343","false","","3","""O""","20173","[""MW 0100-0300PM"", ""M 0700-0900PM""]","","""Research""","2017"
"114581","1.0","1359","[""SWRK""]","[""WRI""]","","","","[""Lisa L. Moore""]","200","[""OM 340""]","""Soc Work/Soc Welfare""","221","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Social Work and Social Welfare""","""Research""","2017"
"114582","1.0","1363","[""SWRK""]","","","","","[""Mary Carlsen""]","200","[""OM 010""]","""Social Policy""","258","false","","3","""O""","20173","[""MWF 1150-1245PM""]","","""Research""","2017"
"114583","1.0","1170","[""PSYCH""]","[""HBS""]","","","","[""Charles Huff""]","200","[""RNS 210"", ""RNS 210""]","""Social Psychology""","249","false","""A""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"114585","1.0","322","[""EDUC""]","[""WRI""]","","","","[""Robert W. McClure""]","300","[""TOH 214"", ""TOH 214""]","""Social Studies Perspectives""","334","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"114586","1.0","1371","[""SWRK""]","","","","","[""Mary Carlsen""]","300","[""TOH 214""]","""Social Worker as Professional""","381","false","","3","""O""","20173","[""MWF 0200-0255PM""]","","""Research""","2017"
"114587","1.0","1313","[""SOAN""]","[""HWC""]","","","","[""David C. Schalliol""]","200","[""RNS 124""]","""Sociological Theory""","291","false","""A""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""History of Sociological Theory""","""Research""","2017"
"114588","1.0","1313","[""SOAN""]","[""HWC""]","","","","[""David C. Schalliol""]","200","[""RNS 124""]","""Sociological Theory""","291","false","""B""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""History of Sociological Theory""","""Research""","2017"
"114589","1.0","292","[""CSCI""]","","292","","","[""Matthew Richey""]","200","[""RNS 203""]","""Software Design""","251","false","""B""","3","""O""","20173","[""MWF 0200-0255PM""]","""Software Design and Implementation""","""Research""","2017"
"114590","1.0","292","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design""","251","false","""A""","3","""O""","20173","[""MWF 0905-1000""]","""Software Design and Implementation""","""Research""","2017"
"114591","0.25","293","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design/Lab""","252","false","""A""","3","""O""","20173","[""W 0300-0500PM""]","""Software Design and Implementation Lab""","""Lab""","2017"
"114592","0.25","293","[""CSCI""]","","292","","","[""Matthew Richey""]","200","[""RNS 202""]","""Software Design/Lab""","252","false","""B""","3","""O""","20173","[""Th 0850-1050""]","""Software Design and Implementation Lab""","""Lab""","2017"
"114593","0.25","293","[""CSCI""]","","292","","","[""Richard Allen""]","200","[""RNS 202""]","""Software Design/Lab""","252","false","""C""","3","""O""","20173","[""Th 1245-0245PM""]","""Software Design and Implementation Lab""","""Lab""","2017"
"114597","1.0","1340","[""SPAN""]","","","","","[""Maggie Broner""]","200","[""TOH 108""]","""Spanish 1st/2nd Lang""","276","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Spanish as a First and Second Language""","""Research""","2017"
"114598","1.0","21530","[""JAPAN""]","","","","","[""Hiroe Akimoto""]","300","[""TOH 300""]","""Special Topics/Japanese""","320","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Special Topics in Japanese""","""Research""","2017"
"114600","1.0","655","[""FAMST""]","","","","","[""Staff""]","300","[""OM 340""]","""Sem: Families in Transition""","391","false","","3","""O""","20173","[""M 0700-1000PM""]","""Senior Seminar: Special Topics""","""Seminar""","2017"
"114610","0.0","312","[""EDUC""]","","","","""2""","[""Kimberly Briske""]","200","[""TOH 214""]","""Standards and Technology""","291","true","","3","""O""","20173","[""Th 0630-0830PM""]","","""Research""","2017"
"114611","1.0","1405","[""STAT""]","[""WRI""]","","","","[""Robert D. Eisinger""]","200","[""TOH 182"", ""TOH 182""]","""Statistical Modeling""","272","false","""B""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"114612","1.0","1405","[""STAT""]","[""WRI""]","","","","[""Kathryn Ziegler""]","200","[""TOH 182"", ""TBA""]","""Statistical Modeling""","272","false","""A""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"114614","1.0","1404","[""ECON""]","","","","","[""Thomas Bernardin""]","200","[""RNS 160D""]","""Statistics for Economics""","263","false","""A""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","","""Research""","2017"
"114615","1.0","1404","[""ECON""]","","","","","[""Thomas Bernardin""]","200","[""RNS 160D""]","""Statistics for Economics""","263","false","""B""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"114616","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Robert D. Eisinger""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""D""","3","""O""","20173","[""MWF 1255-0150PM""]","""Statistics for the Sciences""","""Research""","2017"
"114617","1.0","1403","[""STAT""]","[""AQR""]","","","","[""Sharon Lane-Getaz""]","200","[""TOH 182""]","""Statistics for Science""","212","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Statistics for the Sciences""","""Research""","2017"
"114621","0.5","24291","[""EDUC""]","","","","","[""Rosemary A. Pfarr-Baker""]","300","","""Student Teach: ESL""","391","false","""A""","3","""O""","20173","","""Student Teaching: Additional License""","""Research""","2017"
"114622","3.0","343","[""EDUC""]","","","","","[""Rosemary A. Pfarr-Baker""]","300","","""Student Teaching""","389","false","","3","""O""","20173","[""M-F 0730-0400PM""]","","""Research""","2017"
"114623","0.25","26494","[""BIO""]","","","","","[""Kimberly A. Kandl""]","300","","""Supplemental Research""","375","true","","3","""O""","20173","","""Advanced Supplemental Research""","""Research""","2017"
"114626","0.25","1010","[""ESAC""]","[""SPM""]","","","","[""Kurt Anderson""]","100","[""SAC Pool""]","""Swim Fitness""","130","false","""A""","3","""O""","20173","[""MW 0800-0855""]","","""Research""","2017"
"114627","0.25","1010","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""TBA""]","""Swim Fitness""","130","false","""B""","3","""O""","20173","[""MW 1045-1140""]","","""Research""","2017"
"114628","0.25","200","[""CHEM""]","","197","","","[""Robert Hanson""]","200","[""RNS 340""]","""Synthesis Lab II""","254","true","""A""","3","""O""","20173","[""M 0200-0500PM""]","""Synthesis Laboratory II""","""Lab""","2017"
